TransactionID,ProductID,CustomerID,StaffID,Date,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,DayOfWeek,TotalSales
737,8,737,737,2023-01-31 17:00:00,1,14.41229858,East,Credit Card,False,Rainy,22.37429384,Average,Negative,39,Phone Order,Tuesday,14.41229858
738,1,738,738,2023-01-31 18:00:00,3,10.78420269,West,Cash,True,Cloudy,26.83491232,Good,Neutral,39,Phone Order,Tuesday,32.35260808
739,2,739,739,2023-01-31 19:00:00,2,19.04400709,East,Online,False,Sunny,29.08548861,Average,Neutral,17,In Store,Tuesday,38.08801418
740,8,740,740,2023-01-31 20:00:00,4,13.12985112,North,Cash,True,Cloudy,30.37795862,Good,Positive,19,Online Order,Tuesday,52.51940449
741,0,741,741,2023-01-31 21:00:00,4,19.09477267,East,Credit Card,True,Sunny,25.74604055,Excellent,Negative,52,Online Order,Tuesday,76.37909068
742,8,742,742,2023-01-31 22:00:00,1,8.307255402,East,Credit Card,True,Sunny,33.03648603,Good,Negative,40,In Store,Tuesday,8.307255402
743,6,743,743,2023-01-31 23:00:00,5,15.88588866,South,Cash,True,Sunny,28.52478727,Good,Positive,54,Online Order,Tuesday,79.42944328
744,4,744,744,2023-02-01 00:00:00,2,14.25873531,North,Cash,False,Sunny,26.59261671,Average,Positive,52,Online Order,Wednesday,28.51747063
745,3,745,745,2023-02-01 01:00:00,3,16.09112345,North,Online,False,Sunny,21.00860951,Average,Negative,52,Online Order,Wednesday,48.27337034
746,4,746,746,2023-02-01 02:00:00,4,8.22001796,South,Online,False,Rainy,26.97034203,Good,Positive,18,Phone Order,Wednesday,32.88007184
747,6,747,747,2023-02-01 03:00:00,4,14.97491774,East,Credit Card,False,Rainy,32.31103761,Average,Positive,21,Online Order,Wednesday,59.89967097
748,3,748,748,2023-02-01 04:00:00,2,12.4706059,West,Online,True,Rainy,29.21811527,Average,Positive,44,Phone Order,Wednesday,24.94121179
749,0,749,749,2023-02-01 05:00:00,5,16.14237462,North,Online,True,Sunny,32.48243681,Average,Negative,44,Online Order,Wednesday,80.71187312
750,2,750,750,2023-02-01 06:00:00,4,9.905669662,North,Credit Card,True,Cloudy,27.41017506,Poor,Positive,33,Phone Order,Wednesday,39.62267865
751,7,751,751,2023-02-01 07:00:00,2,18.35085538,East,Credit Card,False,Rainy,21.77692558,Average,Neutral,53,In Store,Wednesday,36.70171076
752,6,752,752,2023-02-01 08:00:00,1,6.264519719,East,Credit Card,True,Cloudy,27.154342182855554,Poor,Neutral,49,In Store,Wednesday,6.264519719
753,6,753,753,2023-02-01 09:00:00,5,17.10783978,North,Credit Card,True,Cloudy,24.5482932,Poor,Negative,54,Online Order,Wednesday,85.53919891
754,6,754,754,2023-02-01 10:00:00,3,17.91979439,East,Cash,True,Sunny,30.46985707,Average,Positive,47,Phone Order,Wednesday,53.75938316
755,3,755,755,2023-02-01 11:00:00,4,17.25878467,West,Credit Card,True,Sunny,31.85389856,Good,Neutral,47,In Store,Wednesday,69.03513868
756,5,756,756,2023-02-01 12:00:00,2,12.69089591,North,Credit Card,False,Sunny,24.43629252,Average,Negative,28,In Store,Wednesday,25.38179183
757,8,757,757,2023-02-01 13:00:00,1,11.5757747,West,Credit Card,True,Rainy,27.43480881,Excellent,Neutral,52,In Store,Wednesday,11.5757747
758,5,758,758,2023-02-01 14:00:00,3,19.9439343,West,Online,True,Sunny,26.31678357,Good,Positive,24,In Store,Wednesday,59.83180289
759,0,759,759,2023-02-01 15:00:00,2,8.437579268,East,Credit Card,False,Rainy,26.15784177,Poor,Negative,42,Online Order,Wednesday,16.87515854
760,2,760,760,2023-02-01 16:00:00,2,13.20313949,West,Cash,False,Rainy,23.4702307,Poor,Neutral,28,Phone Order,Wednesday,26.40627898
761,1,761,761,2023-02-01 17:00:00,3,15.06013288,East,Cash,False,Rainy,27.154342182855554,Good,Negative,50,In Store,Wednesday,45.18039864
762,0,762,762,2023-02-01 18:00:00,1,15.51301454,South,Credit Card,True,Rainy,22.95032837,Good,Neutral,52,Online Order,Wednesday,15.51301454
763,1,763,763,2023-02-01 19:00:00,1,8.060369986,East,Cash,True,Sunny,20.82998581,Average,Neutral,30,In Store,Wednesday,8.060369986
764,1,764,764,2023-02-01 20:00:00,5,14.80991139,West,Online,True,Rainy,27.154342182855554,Poor,Positive,35,In Store,Wednesday,74.04955693
765,2,765,765,2023-02-01 21:00:00,4,17.2755435,South,Credit Card,True,Sunny,20.13801346,Excellent,Positive,42,In Store,Wednesday,69.10217399
766,4,766,766,2023-02-01 22:00:00,3,5.750278652,East,Cash,False,Sunny,29.40887601,Average,Neutral,47,In Store,Wednesday,17.25083596
767,5,767,767,2023-02-01 23:00:00,3,18.6728194,West,Cash,True,Rainy,24.74563111,Good,unknown,20,Online Order,Wednesday,56.0184582
768,6,768,768,2023-02-02 00:00:00,3,5.442560827,North,Credit Card,True,Sunny,34.59717067,Poor,Negative,55,Phone Order,Thursday,16.32768248
769,7,769,769,2023-02-02 01:00:00,1,10.33956549,North,Cash,False,Cloudy,22.90575576,Good,Positive,29,Online Order,Thursday,10.33956549
770,1,770,770,2023-02-02 02:00:00,4,5.237197943,East,Credit Card,False,Sunny,25.18742855,Good,Neutral,58,Online Order,Thursday,20.94879177
771,0,771,771,2023-02-02 03:00:00,5,6.157177528,East,Cash,False,Sunny,25.36761738,Good,Positive,17,Online Order,Thursday,30.78588764
772,4,772,772,2023-02-02 04:00:00,2,18.66752428,North,Online,True,Rainy,20.12677244,Average,Neutral,57,In Store,Thursday,37.33504856
773,1,773,773,2023-02-02 05:00:00,2,10.32291246,West,Cash,True,Rainy,32.5881193,Excellent,Neutral,49,Phone Order,Thursday,20.64582492
774,4,774,774,2023-02-02 06:00:00,3,11.37157296,West,Cash,True,Sunny,20.4799169,Excellent,Positive,28,In Store,Thursday,34.11471887
775,4,775,775,2023-02-02 07:00:00,4,8.230165721,West,Credit Card,True,Rainy,34.10269752,Poor,Negative,16,Online Order,Thursday,32.92066288
776,1,776,776,2023-02-02 08:00:00,1,13.95643655,East,Cash,True,Cloudy,33.38111527,Good,Positive,43,In Store,Thursday,13.95643655
777,3,777,777,2023-02-02 09:00:00,4,13.92204822,South,Credit Card,False,Cloudy,28.03282874,Excellent,Neutral,18,Phone Order,Thursday,55.68819288
778,8,778,778,2023-02-02 10:00:00,4,10.58300588,South,Online,False,Rainy,28.15393362,Good,Positive,40,Phone Order,Thursday,42.33202351
779,6,779,779,2023-02-02 11:00:00,1,9.995523077,South,Credit Card,True,Sunny,29.80666884,Poor,Negative,26,In Store,Thursday,9.995523077
780,6,780,780,2023-02-02 12:00:00,3,18.27446462,South,Credit Card,True,Cloudy,25.80575018,Good,Negative,16,Online Order,Thursday,54.82339387
781,3,781,781,2023-02-02 13:00:00,4,10.74926359,South,Cash,True,Cloudy,29.70833425,Excellent,Neutral,31,In Store,Thursday,42.99705438
782,6,782,782,2023-02-02 14:00:00,2,12.40251488,East,Online,True,Sunny,20.67152583,Good,Positive,49,Online Order,Thursday,24.80502976
783,4,783,783,2023-02-02 15:00:00,1,9.249571436,East,Credit Card,True,Rainy,20.81071441,Excellent,Negative,24,Phone Order,Thursday,9.249571436
784,2,784,784,2023-02-02 16:00:00,5,16.80154255,South,Cash,False,Cloudy,26.85845629,Poor,Positive,36,In Store,Thursday,84.00771275
785,0,785,785,2023-02-02 17:00:00,3,10.96172235,East,Cash,False,Sunny,28.24433452,Good,Negative,55,Phone Order,Thursday,32.88516706
786,5,786,786,2023-02-02 18:00:00,1,12.7041657,East,Credit Card,False,Sunny,33.31726461,Excellent,Neutral,57,Online Order,Thursday,12.7041657
787,6,787,787,2023-02-02 19:00:00,5,8.800357551,South,Cash,True,Cloudy,21.56990951,Poor,Neutral,35,Online Order,Thursday,44.00178775
788,2,788,788,2023-02-02 20:00:00,5,19.81489389,West,Credit Card,True,Rainy,32.33971891,Good,Positive,29,In Store,Thursday,99.07446943
789,1,789,789,2023-02-02 21:00:00,4,9.372436114,East,Credit Card,False,Cloudy,23.15071006,Poor,Neutral,49,In Store,Thursday,37.48974446
790,8,790,790,2023-02-02 22:00:00,4,16.56113796,West,Credit Card,False,Sunny,27.154342182855554,Excellent,Negative,35,In Store,Thursday,66.24455185
791,4,791,791,2023-02-02 23:00:00,4,11.41243476,East,Online,True,Cloudy,24.74903652,Good,Neutral,35,Phone Order,Thursday,45.64973902
792,8,792,792,2023-02-03 00:00:00,1,8.093261076,East,Credit Card,False,Rainy,26.00232909,Good,Negative,35,Online Order,Friday,8.093261076
793,0,793,793,2023-02-03 01:00:00,1,16.99578146,South,Cash,False,Sunny,22.25743247,Good,Negative,58,Online Order,Friday,16.99578146
794,0,794,794,2023-02-03 02:00:00,3,10.00410184,East,Online,True,Rainy,27.55355112,Poor,Neutral,46,Phone Order,Friday,30.01230551
795,3,795,795,2023-02-03 03:00:00,4,17.97790021,North,Cash,False,Cloudy,32.02463885,Poor,unknown,19,In Store,Friday,71.91160084
796,7,796,796,2023-02-03 04:00:00,5,18.72885777,North,Online,False,Cloudy,26.62301016,Excellent,Negative,53,In Store,Friday,93.64428887
797,3,797,797,2023-02-03 05:00:00,2,17.89735753,South,Online,False,Rainy,27.35920364,Average,Positive,23,Phone Order,Friday,35.79471506
798,2,798,798,2023-02-03 06:00:00,3,5.525118722,West,Online,True,Cloudy,32.73151378,Good,Positive,32,Online Order,Friday,16.57535617
799,8,799,799,2023-02-03 07:00:00,1,16.81060018,West,Online,False,Rainy,30.59087172,Good,Positive,35,Online Order,Friday,16.81060018
800,7,800,800,2023-02-03 08:00:00,3,11.170092,West,Cash,False,Cloudy,27.35681613,Excellent,Neutral,22,Online Order,Friday,33.51027599
801,1,801,801,2023-02-03 09:00:00,3,18.1058438,North,Credit Card,False,Rainy,23.86543472,Good,Positive,58,Online Order,Friday,54.31753141
802,4,802,802,2023-02-03 10:00:00,3,14.56931394,West,Cash,True,Rainy,33.2739012,Poor,Negative,48,Phone Order,Friday,43.70794182
803,8,803,803,2023-02-03 11:00:00,3,17.50464701,West,Credit Card,True,Sunny,28.65530603,Poor,Neutral,24,Online Order,Friday,52.51394104
804,3,804,804,2023-02-03 12:00:00,2,12.49147655,South,Cash,False,Sunny,23.31721415,Good,Neutral,55,Phone Order,Friday,24.9829531
805,5,805,805,2023-02-03 13:00:00,4,13.02538257,West,Online,True,Rainy,24.03679629,Good,Neutral,38,In Store,Friday,52.10153028
806,7,806,806,2023-02-03 14:00:00,5,7.165814482,North,Online,False,Cloudy,32.04699633,Poor,Neutral,54,Phone Order,Friday,35.82907241
807,7,807,807,2023-02-03 15:00:00,3,16.75981038,North,Credit Card,True,Cloudy,20.66218343,Good,Negative,38,Online Order,Friday,50.27943114
808,4,808,808,2023-02-03 16:00:00,3,11.29084418,North,Credit Card,True,Cloudy,34.88138281,Poor,Negative,46,In Store,Friday,33.87253253
809,6,809,809,2023-02-03 17:00:00,3,12.50120177,South,Cash,False,Rainy,21.9552752,Average,Positive,47,Phone Order,Friday,37.50360532
810,0,810,810,2023-02-03 18:00:00,4,16.77646571,South,Credit Card,False,Rainy,31.94102788,Average,Neutral,52,Phone Order,Friday,67.10586285
811,0,811,811,2023-02-03 19:00:00,1,13.982681,East,Cash,False,Rainy,27.154342182855554,Good,Positive,58,Phone Order,Friday,13.982681
812,5,812,812,2023-02-03 20:00:00,1,8.016480912,West,Credit Card,True,Rainy,27.38324275,Good,unknown,48,In Store,Friday,8.016480912
813,2,813,813,2023-02-03 21:00:00,2,13.85348989,South,Credit Card,False,Sunny,33.20975866,Good,Neutral,25,Phone Order,Friday,27.70697977
814,2,814,814,2023-02-03 22:00:00,1,11.11449287,North,Credit Card,True,Rainy,26.19366784,Poor,Negative,45,Online Order,Friday,11.11449287
815,1,815,815,2023-02-03 23:00:00,3,12.04288313,North,Online,True,Cloudy,28.06240631,Average,unknown,32,In Store,Friday,36.12864939
816,8,816,816,2023-02-04 00:00:00,3,5.424669116,South,Online,False,Sunny,20.73949494,Average,Negative,37,In Store,Saturday,16.27400735
817,6,817,817,2023-02-04 01:00:00,3,8.150440243,South,Cash,True,Cloudy,20.03521211,Excellent,Neutral,36,Phone Order,Saturday,24.45132073
818,3,818,818,2023-02-04 02:00:00,2,9.215571221,South,Credit Card,False,Rainy,23.6719981,Excellent,Neutral,57,Online Order,Saturday,18.43114244
819,7,819,819,2023-02-04 03:00:00,3,15.69440012,East,Cash,True,Sunny,30.20874639,Good,Positive,32,In Store,Saturday,47.08320035
820,5,820,820,2023-02-04 04:00:00,1,5.172387099,North,Credit Card,False,Rainy,21.8189734,Poor,Neutral,54,Phone Order,Saturday,5.172387099
821,0,821,821,2023-02-04 05:00:00,4,11.13165892,East,Online,True,Sunny,21.70642938,Good,Negative,55,Online Order,Saturday,44.52663567
822,1,822,822,2023-02-04 06:00:00,4,18.86040306,East,Online,True,Cloudy,26.16440912,Average,Negative,53,Phone Order,Saturday,75.44161223
823,2,823,823,2023-02-04 07:00:00,5,6.678209248,West,Credit Card,False,Rainy,29.71755558,Good,Negative,34,Phone Order,Saturday,33.39104624
824,5,824,824,2023-02-04 08:00:00,1,12.74636582,North,Credit Card,True,Rainy,30.68107988,Good,Negative,27,In Store,Saturday,12.74636582
825,7,825,825,2023-02-04 09:00:00,3,16.79783574,North,Online,False,Sunny,22.67676011,Average,Positive,59,In Store,Saturday,50.39350721
826,3,826,826,2023-02-04 10:00:00,4,19.13796961,South,Online,True,Sunny,21.19382221,Average,Negative,15,Phone Order,Saturday,76.55187845
827,1,827,827,2023-02-04 11:00:00,1,16.20164959,South,Cash,True,Rainy,34.10595551,Average,Positive,18,In Store,Saturday,16.20164959
828,7,828,828,2023-02-04 12:00:00,4,15.80848323,West,Online,True,Sunny,23.90999574,Average,Negative,38,In Store,Saturday,63.23393292
829,0,829,829,2023-02-04 13:00:00,3,17.39732135,East,Credit Card,False,Rainy,32.80019746,Excellent,Positive,50,Online Order,Saturday,52.19196406
830,0,830,830,2023-02-04 14:00:00,4,11.69301831,South,Cash,False,Sunny,32.95237176,Poor,Negative,50,Online Order,Saturday,46.77207326
831,0,831,831,2023-02-04 15:00:00,5,17.08766799,South,Credit Card,False,Cloudy,31.58783888,Poor,Negative,59,Phone Order,Saturday,85.43833995
832,5,832,832,2023-02-04 16:00:00,5,5.119466071,North,Cash,False,Sunny,22.5325041,Average,Positive,16,Phone Order,Saturday,25.59733036
833,5,833,833,2023-02-04 17:00:00,4,18.86841583,North,Credit Card,False,Cloudy,32.32702189,Poor,Neutral,42,Phone Order,Saturday,75.47366332
834,2,834,834,2023-02-04 18:00:00,1,11.64959764,South,Online,True,Sunny,31.53875839,Poor,Neutral,40,Phone Order,Saturday,11.64959764
835,2,835,835,2023-02-04 19:00:00,1,13.30070282,North,Credit Card,True,Sunny,28.95084485,Poor,Neutral,37,Online Order,Saturday,13.30070282
836,3,836,836,2023-02-04 20:00:00,1,8.823233734,West,Cash,False,Rainy,25.05803053,Poor,Positive,29,In Store,Saturday,8.823233734
837,1,837,837,2023-02-04 21:00:00,4,16.13796249,South,Credit Card,True,Sunny,23.93762906,Average,Neutral,50,Online Order,Saturday,64.55184997
838,4,838,838,2023-02-04 22:00:00,1,6.149537097,North,Cash,True,Sunny,21.82833818,Good,Neutral,41,Phone Order,Saturday,6.149537097
839,4,839,839,2023-02-04 23:00:00,3,18.08953704,West,Credit Card,True,Cloudy,27.646356,Good,Positive,20,Phone Order,Saturday,54.26861111
840,7,840,840,2023-02-05 00:00:00,5,17.42175244,North,Online,True,Sunny,28.77891313,Good,Neutral,49,Online Order,Sunday,87.10876218
841,0,841,841,2023-02-05 01:00:00,3,8.240901744,North,Online,False,Rainy,25.39008486,Excellent,Neutral,53,Online Order,Sunday,24.72270523
842,1,842,842,2023-02-05 02:00:00,1,17.13986597,North,Credit Card,True,Cloudy,27.13038602,Poor,Neutral,52,Phone Order,Sunday,17.13986597
843,5,843,843,2023-02-05 03:00:00,3,16.795366,South,Credit Card,False,Rainy,25.45271686,Average,Positive,49,In Store,Sunday,50.38609799
844,8,844,844,2023-02-05 04:00:00,1,14.48324897,East,Credit Card,False,Rainy,29.61509086,Average,Positive,50,Phone Order,Sunday,14.48324897
845,6,845,845,2023-02-05 05:00:00,4,10.60280265,North,Cash,True,Rainy,33.51888812,Excellent,Neutral,24,Online Order,Sunday,42.41121061
846,3,846,846,2023-02-05 06:00:00,3,9.072481313,West,Credit Card,False,Rainy,22.45880393,Average,Neutral,44,Phone Order,Sunday,27.21744394
847,0,847,847,2023-02-05 07:00:00,4,8.476753854,South,Credit Card,True,Cloudy,25.72113215,Good,Positive,55,Phone Order,Sunday,33.90701542
848,0,848,848,2023-02-05 08:00:00,4,9.779134441,South,Cash,True,Sunny,22.11302906,Excellent,Neutral,52,In Store,Sunday,39.11653777
849,0,849,849,2023-02-05 09:00:00,2,18.55337665,West,Online,True,Rainy,27.154342182855554,Average,Positive,43,Phone Order,Sunday,37.1067533
850,5,850,850,2023-02-05 10:00:00,1,6.16461164,North,Credit Card,False,Cloudy,27.154342182855554,Excellent,Neutral,57,Phone Order,Sunday,6.16461164
851,5,851,851,2023-02-05 11:00:00,5,17.43306914,East,Credit Card,False,Rainy,33.97869099,Excellent,Positive,53,Phone Order,Sunday,87.16534572
852,6,852,852,2023-02-05 12:00:00,1,10.23335113,North,Online,False,Sunny,24.18307889,Average,Negative,18,Online Order,Sunday,10.23335113
853,1,853,853,2023-02-05 13:00:00,5,12.82399094,West,Online,True,Cloudy,34.25316809,Good,Negative,19,Online Order,Sunday,64.1199547
854,0,854,854,2023-02-05 14:00:00,1,16.9172845,South,Cash,True,Cloudy,20.94894008,Average,Positive,18,In Store,Sunday,16.9172845
855,4,855,855,2023-02-05 15:00:00,4,18.26564821,East,Credit Card,True,Sunny,29.04520795,Poor,Negative,50,Phone Order,Sunday,73.06259282
856,2,856,856,2023-02-05 16:00:00,3,10.1717213,South,Credit Card,False,Cloudy,20.85699079,Poor,Neutral,59,Online Order,Sunday,30.5151639
857,4,857,857,2023-02-05 17:00:00,3,11.92765222,West,Cash,True,Sunny,27.154342182855554,Average,Positive,30,In Store,Sunday,35.78295666
858,7,858,858,2023-02-05 18:00:00,2,11.21774097,North,Online,True,Cloudy,27.94713586,Good,unknown,39,Phone Order,Sunday,22.43548194
859,4,859,859,2023-02-05 19:00:00,5,5.198765503,East,Cash,False,Cloudy,30.04022526,Poor,Neutral,28,In Store,Sunday,25.99382751
860,7,860,860,2023-02-05 20:00:00,5,9.439143333,South,Online,False,Sunny,32.47360889,Poor,Neutral,25,In Store,Sunday,47.19571666
861,8,861,861,2023-02-05 21:00:00,5,11.88783851,South,Cash,False,Sunny,22.25465934,Average,Positive,43,In Store,Sunday,59.43919253
862,2,862,862,2023-02-05 22:00:00,4,11.16640413,South,Online,True,Cloudy,20.57887343,Average,Neutral,48,In Store,Sunday,44.66561653
863,4,863,863,2023-02-05 23:00:00,5,15.82893841,North,Cash,True,Cloudy,33.18321719,Average,Positive,36,In Store,Sunday,79.14469206
864,8,864,864,2023-02-06 00:00:00,3,10.77205426,East,Online,True,Sunny,24.72399841,Excellent,Neutral,28,In Store,Monday,32.31616277
865,3,865,865,2023-02-06 01:00:00,4,12.34064673,North,Online,False,Sunny,21.93468362,Excellent,Positive,38,In Store,Monday,49.36258694
866,1,866,866,2023-02-06 02:00:00,1,11.44412888,North,Online,False,Cloudy,27.02691856,Excellent,Neutral,53,Phone Order,Monday,11.44412888
867,8,867,867,2023-02-06 03:00:00,5,16.10939223,North,Online,False,Cloudy,28.97459114,Average,Neutral,40,Phone Order,Monday,80.54696117
868,1,868,868,2023-02-06 04:00:00,5,17.94458598,West,Online,False,Cloudy,20.46455905,Good,Negative,57,In Store,Monday,89.72292992
869,4,869,869,2023-02-06 05:00:00,1,12.97833619,West,Credit Card,True,Sunny,24.12343487,Poor,unknown,50,Phone Order,Monday,12.97833619
870,8,870,870,2023-02-06 06:00:00,5,16.84148291,West,Online,True,Cloudy,20.49199811,Excellent,Negative,53,In Store,Monday,84.20741456
871,2,871,871,2023-02-06 07:00:00,1,9.45180023,East,Credit Card,True,Rainy,26.30503084,Good,unknown,30,Phone Order,Monday,9.45180023
872,4,872,872,2023-02-06 08:00:00,4,13.12054415,North,Online,True,Sunny,33.42650044,Average,Positive,52,Online Order,Monday,52.48217661
873,0,873,873,2023-02-06 09:00:00,3,10.17844931,North,Credit Card,True,Cloudy,34.73978617,Excellent,Neutral,46,In Store,Monday,30.53534792
874,5,874,874,2023-02-06 10:00:00,1,11.21301388,West,Credit Card,True,Sunny,29.5557133,Average,Negative,20,Online Order,Monday,11.21301388
875,8,875,875,2023-02-06 11:00:00,2,15.98620797,North,Cash,True,Rainy,22.42456541,Good,Neutral,48,In Store,Monday,31.97241594
876,2,876,876,2023-02-06 12:00:00,1,18.22493723,North,Online,True,Sunny,27.154342182855554,Excellent,Negative,22,In Store,Monday,18.22493723
877,3,877,877,2023-02-06 13:00:00,5,6.822430866,South,Cash,False,Cloudy,27.74371735,Excellent,Negative,44,Online Order,Monday,34.11215433
878,0,878,878,2023-02-06 14:00:00,4,14.51958885,North,Cash,False,Rainy,27.154342182855554,Excellent,Positive,41,Online Order,Monday,58.07835539
879,3,879,879,2023-02-06 15:00:00,4,13.73215711,South,Online,True,Rainy,33.82590004,Excellent,Positive,21,Online Order,Monday,54.92862845
880,4,880,880,2023-02-06 16:00:00,1,6.776225588,North,Cash,False,Cloudy,27.154342182855554,Good,Negative,41,In Store,Monday,6.776225588
881,5,881,881,2023-02-06 17:00:00,3,8.178414957,East,Online,True,Cloudy,30.97557909,Excellent,Negative,39,Online Order,Monday,24.53524487
882,8,882,882,2023-02-06 18:00:00,2,9.665037421,West,Cash,True,Cloudy,30.63771056,Poor,Neutral,55,Online Order,Monday,19.33007484
883,8,883,883,2023-02-06 19:00:00,4,7.503966062,South,Online,False,Sunny,23.00509732,Poor,unknown,29,Phone Order,Monday,30.01586425
884,4,884,884,2023-02-06 20:00:00,5,8.655942238,West,Online,True,Sunny,23.16510038,Average,Neutral,39,Phone Order,Monday,43.27971119
885,4,885,885,2023-02-06 21:00:00,5,9.014011983,South,Online,True,Sunny,30.32439498,Excellent,unknown,36,Online Order,Monday,45.07005991
886,5,886,886,2023-02-06 22:00:00,3,10.0351075,South,Credit Card,True,Cloudy,23.29584125,Poor,unknown,32,Online Order,Monday,30.10532249
887,2,887,887,2023-02-06 23:00:00,4,16.24085679,South,Cash,True,Cloudy,26.58007545,Poor,unknown,26,Online Order,Monday,64.96342717
888,2,888,888,2023-02-07 00:00:00,1,13.57868306,East,Credit Card,True,Sunny,31.73002738,Poor,Negative,37,Online Order,Tuesday,13.57868306
889,5,889,889,2023-02-07 01:00:00,5,19.79370008,North,Cash,True,Rainy,27.154342182855554,Good,unknown,59,Phone Order,Tuesday,98.9685004
890,2,890,890,2023-02-07 02:00:00,3,11.2210374,South,Cash,True,Sunny,26.79892659,Excellent,Neutral,53,In Store,Tuesday,33.66311221
891,7,891,891,2023-02-07 03:00:00,4,16.30797611,East,Cash,False,Rainy,31.88284907,Good,Neutral,39,Online Order,Tuesday,65.23190443
892,1,892,892,2023-02-07 04:00:00,4,18.07202632,South,Credit Card,False,Cloudy,32.57932694,Good,Negative,24,Online Order,Tuesday,72.28810528
893,5,893,893,2023-02-07 05:00:00,4,15.1846774,North,Cash,True,Cloudy,29.82163627,Poor,Negative,44,Phone Order,Tuesday,60.73870958
894,5,894,894,2023-02-07 06:00:00,4,11.17797111,South,Credit Card,False,Sunny,23.42638778,Poor,Positive,24,Online Order,Tuesday,44.71188443
895,6,895,895,2023-02-07 07:00:00,4,16.30391946,East,Online,True,Sunny,24.11017671,Average,Positive,48,Online Order,Tuesday,65.21567784
896,0,896,896,2023-02-07 08:00:00,5,8.055007067,North,Cash,True,Cloudy,27.154342182855554,Excellent,Negative,27,Phone Order,Tuesday,40.27503533
897,0,897,897,2023-02-07 09:00:00,3,9.913282478,East,Cash,True,Sunny,21.75206162,Excellent,Positive,43,Online Order,Tuesday,29.73984743
898,7,898,898,2023-02-07 10:00:00,4,13.20027883,North,Online,True,Cloudy,24.09739431,Poor,Neutral,52,Online Order,Tuesday,52.80111531
899,4,899,899,2023-02-07 11:00:00,2,13.63114081,North,Online,False,Cloudy,23.14278836,Poor,Neutral,55,Phone Order,Tuesday,27.26228162
900,4,900,900,2023-02-07 12:00:00,2,5.332122132,West,Cash,False,Rainy,26.82993125,Excellent,Negative,59,In Store,Tuesday,10.66424426
901,3,901,901,2023-02-07 13:00:00,3,19.17671283,West,Online,False,Sunny,33.62656322,Average,Neutral,23,Online Order,Tuesday,57.53013849
902,7,902,902,2023-02-07 14:00:00,1,15.44940907,West,Credit Card,False,Cloudy,21.56720475,Poor,Negative,27,Online Order,Tuesday,15.44940907
903,5,903,903,2023-02-07 15:00:00,1,12.43555625,North,Credit Card,True,Sunny,30.80401886,Average,Neutral,51,In Store,Tuesday,12.43555625
904,7,904,904,2023-02-07 16:00:00,1,18.99690852,South,Cash,False,Rainy,30.30924507,Good,unknown,28,Phone Order,Tuesday,18.99690852
905,7,905,905,2023-02-07 17:00:00,2,11.58643348,East,Credit Card,True,Rainy,21.43631298,Poor,Neutral,51,In Store,Tuesday,23.17286696
906,7,906,906,2023-02-07 18:00:00,1,19.70653355,East,Credit Card,True,Sunny,33.83858607,Good,Neutral,23,Online Order,Tuesday,19.70653355
907,0,907,907,2023-02-07 19:00:00,5,12.68427136,East,Cash,False,Sunny,28.52708303,Poor,Positive,22,In Store,Tuesday,63.42135679
908,7,908,908,2023-02-07 20:00:00,4,6.71428655,West,Online,True,Cloudy,25.45588282,Good,Positive,53,Phone Order,Tuesday,26.8571462
909,1,909,909,2023-02-07 21:00:00,2,16.47201459,North,Cash,False,Rainy,27.154342182855554,Poor,Positive,54,Online Order,Tuesday,32.94402917
910,4,910,910,2023-02-07 22:00:00,3,15.18346588,West,Credit Card,False,Rainy,23.86048188,Average,Positive,17,Phone Order,Tuesday,45.55039763
911,3,911,911,2023-02-07 23:00:00,3,16.59480082,South,Cash,False,Rainy,27.154342182855554,Average,Positive,54,Phone Order,Tuesday,49.78440246
912,1,912,912,2023-02-08 00:00:00,4,19.27163043,North,Cash,False,Sunny,20.59566811,Average,Positive,47,In Store,Wednesday,77.08652172
913,3,913,913,2023-02-08 01:00:00,2,16.64733954,East,Credit Card,False,Cloudy,32.59112056,Good,Negative,46,In Store,Wednesday,33.29467908
914,6,914,914,2023-02-08 02:00:00,1,14.17004903,West,Credit Card,True,Sunny,26.72256271,Average,Negative,21,Phone Order,Wednesday,14.17004903
915,3,915,915,2023-02-08 03:00:00,1,17.85963354,West,Cash,False,Sunny,29.55039372,Good,unknown,33,Phone Order,Wednesday,17.85963354
916,4,916,916,2023-02-08 04:00:00,5,15.09869659,South,Credit Card,False,Sunny,23.3185673,Poor,unknown,48,Online Order,Wednesday,75.49348295
917,4,917,917,2023-02-08 05:00:00,5,11.12178585,South,Credit Card,True,Cloudy,30.15610569,Good,Positive,28,Phone Order,Wednesday,55.60892926
918,7,918,918,2023-02-08 06:00:00,1,18.28429646,West,Credit Card,False,Sunny,31.58360414,Poor,unknown,33,Phone Order,Wednesday,18.28429646
919,8,919,919,2023-02-08 07:00:00,3,8.328506912,South,Credit Card,False,Rainy,27.0981978,Excellent,Neutral,40,In Store,Wednesday,24.98552074
920,6,920,920,2023-02-08 08:00:00,3,15.71961912,East,Credit Card,True,Rainy,29.26590386,Excellent,Negative,31,Phone Order,Wednesday,47.15885737
